7, 233, "Piece: hatch
Cycle: 5.09
Deposit: ship
Sandstorm: true
Piece: hatch
Cycle: 4.951
Deposit: rocket
Sandstorm: false
Piece: hatch
Cycle: 2.733
Deposit: rocket
Sandstorm: false
Piece: hatch
Cycle: 16.022
Deposit: rocket
Sandstorm: false
Piece: hatch
Cycle: 4.283
Deposit: drop
Sandstorm: false
Piece: hatch
Cycle: 2.831
Deposit: rocket
Sandstorm: false
", 1, left, 0, NaN, NaN, 0, 6.3254, 0, 5, 0.16666666666666666, true, false, true, false, 1, noattempt, noattempt, noattempt, true, true, true, false, true, true, true, false, true, false, undefined, true, 9, false, true, false, Stellar, 
7, 5837, "Piece: hatch
Cycle: 21.09
Deposit: drop
Sandstorm: true
", 1, left, 0, NaN, NaN, 0, NaN, NaN, 0, 1, false, true, true, false, 1, success, noattempt, noattempt, false, true, false, false, false, false, false, false, false, false, undefined, false, 4, false, true, false, Poor, 
7, 2169, "Piece: hatch
Cycle: 38.827
Deposit: rocket
Sandstorm: false
Piece: cargo
Cycle: 27.537
Deposit: drop
Sandstorm: false
Piece: cargo
Cycle: 9.51
Deposit: drop
Sandstorm: false
Piece: cargo
Cycle: 7.884
Deposit: drop
Sandstorm: false
", 1, right, 0, NaN, NaN, 0, 38.827, 0, 3, 0.75, true, false, true, false, 0, success, noattempt, noattempt, true, true, true, true, true, true, false, false, false, false, undefined, true, 2, true, false, false, Poor, 
7, 4786, "Piece: hatch
Cycle: 13.817
Deposit: rocket
Sandstorm: true
Piece: hatch
Cycle: 44.043
Deposit: ship
Sandstorm: false
Piece: cargo
Cycle: 26.487
Deposit: drop
Sandstorm: false
", 1, left, 0, NaN, NaN, 0, 28.93, 0, 2, 0.3333333333333333, true, false, true, false, 1, noattempt, success, noattempt, true, true, false, false, true, false, false, false, false, false, undefined, false, 5, false, true, false, Average, 
7, 3197, "Piece: hatch
Cycle: 17.851
Deposit: drop
Sandstorm: true
Piece: cargo
Cycle: 27.049
Deposit: drop
Sandstorm: true
Piece: hatch
Cycle: 6.917
Deposit: drop
Sandstorm: true
Piece: hatch
Cycle: 41.21
Deposit: drop
Sandstorm: true
", 2, right, 0, NaN, NaN, 0, NaN, NaN, 3, 1, true, false, true, false, 4, success, noattempt, failure, true, true, true, false, true, false, false, false, false, false, undefined, false, 5, true, false, false, Average, Climber broke
8, 2184, "Piece: hatch
Cycle: 12.512
Deposit: drop
Sandstorm: true
", 1, N/A, 0, NaN, NaN, 0, NaN, NaN, 0, 1, undefined, true, true, false, 1, noattempt, noattempt, success, false, true, false, false, false, false, false, false, false, false, undefined, false, 5, false, true, false, Poor, Wasn’t able to attach hatch from human player
8, 930, "Piece: hatch
Cycle: 7.657
Deposit: rocket
Sandstorm: true
Piece: hatch
Cycle: 11.1
Deposit: rocket
Sandstorm: false
Piece: cargo
Cycle: 1.516
Deposit: rocket
Sandstorm: false
Piece: cargo
Cycle: 4.714
Deposit: rocket
Sandstorm: false
Piece: hatch
Cycle: 3.879
Deposit: rocket
Sandstorm: false
Piece: hatch
Cycle: 7.835
Deposit: rocket
Sandstorm: false
Piece: hatch
Cycle: 5.119
Deposit: rocket
Sandstorm: false
Piece: hatch
Cycle: 2.818
Deposit: rocket
Sandstorm: false
Piece: cargo
Cycle: 2.718
Deposit: rocket
Sandstorm: false
Piece: cargo
Cycle: 6.686
Deposit: rocket
Sandstorm: false
Piece: cargo
Cycle: 3.336
Deposit: rocket
Sandstorm: false
Piece: cargo
Cycle: 5
Deposit: rocket
Sandstorm: false
Piece: cargo
Cycle: 1.71
Deposit: ship
Sandstorm: false
Piece: cargo
Cycle: 22.597
Deposit: rocket
Sandstorm: false
", 1, right, 8, 6.034625, 48.277, 8, 6.4013333333333335, 51.21066666666667, 13, 0, false, true, true, false, 1, noattempt, noattempt, noattempt, true, true, true, true, true, true, true, true, true, true, undefined, true, 10, true, true, false, Stellar, 
8, 2202, "Piece: hatch
Cycle: 27.994
Deposit: rocket
Sandstorm: true
Piece: cargo
Cycle: 10.086
Deposit: ship
Sandstorm: false
Piece: cargo
Cycle: 9.929
Deposit: drop
Sandstorm: false
Piece: cargo
Cycle: 15.98
Deposit: ship
Sandstorm: false
Piece: cargo
Cycle: 11.228
Deposit: ship
Sandstorm: false
", 2, right, 3, 12.431333333333335, 37.294000000000004, 3, 27.994, 83.982, 4, 0.2, true, false, true, false, 1, success, noattempt, noattempt, true, true, true, false, true, false, false, false, false, false, undefined, true, 4, false, true, false, Poor, 
8, 1259, "Piece: hatch
Cycle: 17.378
Deposit: ship
Sandstorm: true
Piece: hatch
Cycle: 8.247
Deposit: rocket
Sandstorm: false
Piece: cargo
Cycle: 3.449
Deposit: ship
Sandstorm: false
Piece: hatch
Cycle: 15.63
Deposit: rocket
Sandstorm: false
Piece: hatch
Cycle: 6.126
Deposit: rocket
Sandstorm: false
Piece: cargo
Cycle: 4.129
Deposit: rocket
Sandstorm: false
Piece: cargo
Cycle: 7.052
Deposit: rocket
Sandstorm: false
Piece: hatch
Cycle: 7.976
Deposit: rocket
Sandstorm: false
Piece: cargo
Cycle: 8.22
Deposit: rocket
Sandstorm: false
", 2, middle, 4, 5.7125, 22.85, 4, 11.0714, 44.2856, 8, 0, true, false, true, false, 1, success, noattempt, noattempt, true, true, true, false, true, true, true, true, false, false, undefined, true, 6, true, false, false, Average, 
8, 2506, "Piece: hatch
Cycle: 12.325
Deposit: ship
Sandstorm: true
Piece: hatch
Cycle: 9.871
Deposit: rocket
Sandstorm: false
Piece: hatch
Cycle: 17.02
Deposit: rocket
Sandstorm: false
Piece: cargo
Cycle: 5.629
Deposit: rocket
Sandstorm: false
Piece: hatch
Cycle: 7.271
Deposit: rocket
Sandstorm: false
Piece: hatch
Cycle: 6.335
Deposit: rocket
Sandstorm: false
Piece: cargo
Cycle: 7.63
Deposit: rocket
Sandstorm: false
Piece: cargo
Cycle: 6.497
Deposit: rocket
Sandstorm: false
", 1, left, 3, 6.585333333333334, 19.756, 3, 10.5644, 31.693199999999997, 7, 0, true, false, true, false, 1, success, noattempt, noattempt, true, true, true, false, true, true, true, true, false, false, undefined, true, 8, true, false, false, Average, 
